,hotel,star,review,date,date
3973,더 리버사이드 호텔,4,가격이 좋와요^^,2021. 01. 30,2021. 01. 30
3974,더 리버사이드 호텔,5,아주좋습니다,2021. 01. 28,2021. 01. 28
3975,더 리버사이드 호텔,5,좋아요 편하고 자주이용합니다,2021. 01. 25,2021. 01. 25
3976,더 리버사이드 호텔,3,무난함 신사역과 가까움,2021. 01. 25,2021. 01. 25
3977,더 리버사이드 호텔,5,잘 머물다갑니다.,2021. 01. 24,2021. 01. 24
3978,더 리버사이드 호텔,3,청결이 별로에요ㅜ,2021. 01. 24,2021. 01. 24
3979,더 리버사이드 호텔,5,12345,2021. 01. 23,2021. 01. 23
3980,더 리버사이드 호텔,5,아주 좋아요,2021. 01. 22,2021. 01. 22
3981,더 리버사이드 호텔,5,침대도 편하고 좋았습니다,2021. 01. 22,2021. 01. 22
3982,더 리버사이드 호텔,5,밤에 서울 야경이 정말 이쁘고 숙소도 좋았어요,2021. 01. 21,2021. 01. 21
3983,더 리버사이드 호텔,3,가격대비 가성비는 좋으나 청결하지 못하고 구조가 별루다. 화장실 컨디션도 그저그럼....오래묵은 호텔.,2021. 01. 20,2021. 01. 20
3984,더 리버사이드 호텔,4,위치면에서나 좋았지만 시설이 오래되서그런지 낙후되어있기는하네요..ㅎㅎ,2021. 01. 15,2021. 01. 15
3985,더 리버사이드 호텔,4,당일 예약가격이 더 싸더라구요,2021. 01. 13,2021. 01. 13
3986,더 리버사이드 호텔,4,편하게 잘 머물다갑니다,2021. 01. 13,2021. 01. 13
3987,더 리버사이드 호텔,4,너무 좋았어요,2021. 01. 08,2021. 01. 08
3988,더 리버사이드 호텔,5,......,2021. 01. 04,2021. 01. 04
3989,더 리버사이드 호텔,1,생각했던 것보다 별로네요,2021. 01. 03,2021. 01. 03
3990,더 리버사이드 호텔,1,"건물 외관은 예쁜데 막상 내부 객실은 별로였네요
대부분의 시설이 다 노후되어있고 티비는 엄청 작고 화질도 별로에다가 넷플릭스는 커녕 영화도 못봐요",2021. 01. 03,2021. 01. 03
3991,더 리버사이드 호텔,5,굿!!!!!!,2021. 01. 02,2021. 01. 02
3992,더 리버사이드 호텔,2,"침구가너무냄새났어요 화장실도 샤워할때물이잘안내려가고 이상한냄새가나요 그냄새가 객실에도조금밴거같아요 그리고 뷰가 뭔가..건물이보이기는하는데 밑에야구장인지?그물망같은게잇어서가리더라구요..
리모델링한방이라고해서넓은점은좋았어요",2021. 01. 01,2021. 01. 01
3993,더 리버사이드 호텔,3,"서비스는 친절하였으나 애메니티가 쓰다 남은 거더라구요 
교통 위치 불편 합니다",2020. 12. 29,2020. 12. 29
3994,더 리버사이드 호텔,5,좀 추웠어요,2020. 12. 27,2020. 12. 27
3995,더 리버사이드 호텔,5,너무조아요,2020. 12. 25,2020. 12. 25
3996,더 리버사이드 호텔,5,초고입니당,2020. 12. 24,2020. 12. 24
3997,더 리버사이드 호텔,5,무난합니다,2020. 12. 22,2020. 12. 22
3998,더 리버사이드 호텔,5,"매우좋아요 추천합니다 
그리고 체크아웃12신데 9시30분에 청소하시는분
벨누르고 깨우지마세요ㄷㄷㄷ",2020. 12. 20,2020. 12. 20
3999,더 리버사이드 호텔,2,"면도기.폼클렌져 없음
객실내흡연하면 벌금문대서 매번 1층로비 밖으로 나가서 피움
매트리스는 엄청푹신하고 편했는데 싱글침대 두개를붙여놓아서 가운데 골이생겨서 할때불편...껴안고자기 애매함
침대가 방을다차지해서 엄청좁고 TV가 작음
충전기도없어서 휴대폰방전됨 콘센트가 불편한위치에있어서 드라이하기 애매함
역시 비싸기만한호텔보다는 왠만한모텔이 더 좋다는결론을얻음...더보기",2020. 12. 20,2020. 12. 20
4000,더 리버사이드 호텔,3,천장이 낮아 조금 답답해요,2020. 12. 20,2020. 12. 20
4001,더 리버사이드 호텔,5,쪼금추워요,2020. 12. 19,2020. 12. 19
4002,더 리버사이드 호텔,4,"가성비는좋지않아요
직원분들이 친절해요",2020. 12. 17,2020. 12. 17
4003,더 리버사이드 호텔,2,"방음도 안되고 청결하다는 느낌도 없어요 
돈 더 주고 리버뷰 예약했지만 씨티뷰로 잘못받았나 싶을정도였어요~",2020. 12. 15,2020. 12. 15
4004,더 리버사이드 호텔,1,노후됬어요.. 정말 밖에서 말하는거 다들리고 창문이나 이런거 청소 안해서 드럽고 뷰도 별로고..  진짜 비추애요,2020. 12. 14,2020. 12. 14
4005,더 리버사이드 호텔,1,카운터에서 예약 잘못된 것 같다고 문의하는데 몸집있는 여직원 듣기 싫다는 듣이 손!님! 죄송하네요!! 이러고 문제해결 1도 안 되고 불친절 하기만함 24시간 스테이 찾다가 가까운 곳 같는데 역시 클럽있는 잡호텔 믿거해야되겠단 생각든다 직원 교육을 안 시키는 건지 애초에 직원이 저런 인성이라 5성급에서 일 못 하고 저런데서 알바하는 건지 헷갈림 ㅎ,2020. 12. 13,2020. 12. 13
4006,더 리버사이드 호텔,3,바닥이랑침대가더러웠어요,2020. 12. 13,2020. 12. 13
4007,더 리버사이드 호텔,5,좋앗습니다,2020. 12. 13,2020. 12. 13
4008,더 리버사이드 호텔,5,역시 뷰가 너무 좋네요,2020. 12. 11,2020. 12. 11
4009,더 리버사이드 호텔,5,좋았습니다,2020. 12. 11,2020. 12. 11
4010,더 리버사이드 호텔,5,좋았급니다,2020. 12. 11,2020. 12. 11
4011,더 리버사이드 호텔,3,욕실슬리퍼가 원래없나그래서 당황스러웠어요,2020. 12. 10,2020. 12. 10
4012,더 리버사이드 호텔,5,좋아요!ㅎㅎㅎ,2020. 12. 07,2020. 12. 07
4013,더 리버사이드 호텔,5,무난하니 좋았어요,2020. 12. 05,2020. 12. 05
4014,더 리버사이드 호텔,5,뷰조아용~~,2020. 12. 05,2020. 12. 05
4015,더 리버사이드 호텔,5,서울 시내고 지하철 근처라 이용하기 편했음. 특급이라 서비스도 좋고 쾌적했음.  물론 요즘 코로나로 가격도 만족스러웠음,2020. 12. 03,2020. 12. 03
4016,더 리버사이드 호텔,5,뉴욕에 갓을때랑 비슷해서 좋앗어요,2020. 11. 30,2020. 11. 30
4017,더 리버사이드 호텔,1,"직원들도 불친절하고 
사진과 숙소는 완전 다름.
그리고 밖에서 이야기 하는게 엄청 크게 들릴정도로 
방음이 아예 안됨.",2020. 11. 29,2020. 11. 29
4018,더 리버사이드 호텔,1,"들어오자마자 깜짝 놀랐어요 ㅠ 진짜 요즘 모텔이 여기보단 나을거같단 생각이 들었어요,,, 진짜 더럽고 춥고 냉장고도 작동안돼서 아이스크림이 다 녹았어요,,^^ 방음 정말 안돼요 옆 방에서 뭐하는디 뭔 얘기하는지 다 들리고 복도소리가 제일 잘 들려요 진짜 어이가 없어서 웃겨요 비누말고 샤워용품 칫솔 하나 없습니다 그냥 3만원 더 내고 더 좋은 호텔 가세요~~싼 이유가 다 있습니다",2020. 11. 26,2020. 11. 26
4019,더 리버사이드 호텔,5,너무 좋았어요 ㅎ,2020. 11. 25,2020. 11. 25
4020,더 리버사이드 호텔,3,괜찮았어요.,2020. 11. 23,2020. 11. 23
4021,더 리버사이드 호텔,4,지하에 클럽이 있어서 뭔가 찜찜했지만 방에서는 소리가 안들렸지만 1층은 엄청낫어요..ㅠㅠ 침대가 커서 너무 좋구 깪ㅡㅅ해서 좋았습니다!,2020. 11. 21,2020. 11. 21
4022,더 리버사이드 호텔,3,접근성빼고는 다 평범합니다,2020. 11. 21,2020. 11. 21
4023,더 리버사이드 호텔,4,난방이 매우 잘되서 엄청 따뜻합니다,2020. 11. 18,2020. 11. 18
4024,더 리버사이드 호텔,5,편히잘잤어요요요,2020. 11. 16,2020. 11. 16
4025,더 리버사이드 호텔,3,"택시타고들어가는데 들어가는 길이 많이 꼬여잇더라구여ㅜ 
그리고 오래된 호텔이라 내부는 낙후돼잇고 콘센트도 멀리떨어져잇어 핸드폰충전하면서 사용하기가 까다롭긴하더라구여",2020. 11. 15,2020. 11. 15
4026,더 리버사이드 호텔,3,진짜 개구렸고 곰팡이냄시 최악,2020. 11. 08,2020. 11. 08
4027,더 리버사이드 호텔,3,매트리스가 무지 푹신,2020. 11. 08,2020. 11. 08
4028,더 리버사이드 호텔,3,위치는 좋은데 건물이 오래되고 객실도 보통 모텔만큼의 시설도아니네요... 중앙난방이라 에어컨도 안켜져서 창문열고잤슴니다..,2020. 11. 06,2020. 11. 06
4029,더 리버사이드 호텔,4,"제공된 룸은 사진과 다른 사이드뷰였지만,
전체적으로(침구류 등) 깨끗한 편 이었습니다.
침대 주변으로 멀티탭같은 것들이 없어 
핸드폰등 주변기기 충전은 좀 불편했고, 
적당한 가격에 비즈니스 호텔로서는 추천드립니다.더보기",2020. 11. 05,2020. 11. 05
4030,더 리버사이드 호텔,5,갈만합니다,2020. 11. 04,2020. 11. 04
4031,더 리버사이드 호텔,5,갈만해요 오,2020. 11. 04,2020. 11. 04
4032,더 리버사이드 호텔,4,굳이에요오,2020. 11. 03,2020. 11. 03
4033,더 리버사이드 호텔,4,너무 깨끗하고 좋네요,2020. 10. 31,2020. 10. 31
4034,더 리버사이드 호텔,5,걍 쓸만함,2020. 10. 28,2020. 10. 28
4035,더 리버사이드 호텔,4,"중앙난방 에어컨가동불가
등 싼마이",2020. 10. 26,2020. 10. 26
4036,더 리버사이드 호텔,5,잘 쉬다 갑니다,2020. 10. 21,2020. 10. 21
4037,더 리버사이드 호텔,2,리뉴얼좀 해줘요,2020. 10. 21,2020. 10. 21
4038,더 리버사이드 호텔,4,갈끔하고 좋아요,2020. 10. 20,2020. 10. 20
4039,더 리버사이드 호텔,4,리모델링 한거 같더라고요. 언제나 좋습니다,2020. 10. 17,2020. 10. 17
4040,더 리버사이드 호텔,5,만족합니다.,2020. 10. 11,2020. 10. 11
4041,더 리버사이드 호텔,1,"침대 크고 푹신해서 좋음

주위에 아무 것도 없음
엄청 지저분함 특히 천장 후드 때가 그냥 있음
콘센트 위치 불편함
욕실 화장실이랑 같이 있는데 엄청 좁음더보기",2020. 10. 03,2020. 10. 03
4042,더 리버사이드 호텔,5,가성비최고,2020. 09. 29,2020. 09. 29
4043,더 리버사이드 호텔,4,시설은 비교적 오래되었으나 미국 호텔느낌으로 뷰맛집,2020. 09. 25,2020. 09. 25
4044,더 리버사이드 호텔,5,가성비 좋은 호텔!,2020. 09. 25,2020. 09. 25
4045,더 리버사이드 호텔,5,깔끔해요 편히쉬고 마음에 들었어요,2020. 09. 23,2020. 09. 23
4046,더 리버사이드 호텔,5,잘 쉬다갑니다,2020. 09. 18,2020. 09. 18
4047,더 리버사이드 호텔,2,"출장을 많이다녀서 호텔을 많이 다녀봤지만 이렇게 모기태문에 잠을  못잔적은 처음이네요
한숨도 못잤네요  11층인데 무슨 모기가 잡아도잡아도 끝도없이나오네요 시골해안가 모텔보다도 못한 호텔입니다",2020. 09. 16,2020. 09. 16
4048,더 리버사이드 호텔,4,시설 무난하고 가격이 저렴해서 좋았습니다,2020. 09. 13,2020. 09. 13
4049,더 리버사이드 호텔,3,넘 오래된 호텔 ㅠ ㅠ,2020. 09. 09,2020. 09. 09
4050,더 리버사이드 호텔,5,침대가 편해요,2020. 09. 08,2020. 09. 08
4051,더 리버사이드 호텔,5,잘 쉬다 갑니다,2020. 09. 07,2020. 09. 07
4052,더 리버사이드 호텔,1,"너무 싸다고 좋아했던곳 ㅠ
너무 실망했어요
모텔보다도 별로예요
저녁에 모기가 10마리 이상은 있어서 잡다가 날새서 편하게 쉬지도 못하구ㅠ
힘든하루였네요더보기",2020. 09. 05,2020. 09. 05
4053,더 리버사이드 호텔,2,변기가 두번이나 막히는건 처음 겪어보네요 요즘같은 시대에 변기에 화장지 버리지 못하게 하는건 좀 아닌갓같아요,2020. 09. 02,2020. 09. 02
4054,더 리버사이드 호텔,4,"저녁시간 프런트 여직원님 미소가 없었어요 무표정이라서 기분이 안좋았어요 콜할때도 기분이 안좋으신건지 컨디션이 안좋으신건지 약간 불쾌했어요
그리구 침대뒷편에 창틀쪽에 먼지가 많았고 커피포트놔두는곳에도 먼지가 있었어요",2020. 08. 31,2020. 08. 31
4055,더 리버사이드 호텔,5,감사핮니다,2020. 08. 31,2020. 08. 31
4056,더 리버사이드 호텔,5,"좋아요~~
너무 좋아요^^",2020. 08. 28,2020. 08. 28
4057,더 리버사이드 호텔,1,"개 더러움. 방교환도 안됨. 화장실 배수도 안됨. 옷장에선 머리카락.
도대체 관리는 하는건지.",2020. 08. 27,2020. 08. 27
4058,더 리버사이드 호텔,5,잘 쉬다 갑니다,2020. 08. 26,2020. 08. 26
4059,더 리버사이드 호텔,5,아주 좋아요,2020. 08. 21,2020. 08. 21
4060,더 리버사이드 호텔,3,슈퍼싱글침대 두개를 붙혀놔서 불편,2020. 08. 21,2020. 08. 21
4061,더 리버사이드 호텔,1,"12층이였는데 모기 개많음 
잠 못잠 밤새 윙윙윙윙윙윙우잉이이이이잉ㅇㅇㅇ
잠도못자고 씻으려니 뜨거운물이 안나옴
제일끝까지 돌렸는데도 안나옴
어우 어우...더보기",2020. 08. 21,2020. 08. 21
4062,더 리버사이드 호텔,4,서비스 별로,2020. 08. 16,2020. 08. 16
4063,더 리버사이드 호텔,5,감사합니다:),2020. 08. 14,2020. 08. 14
4064,더 리버사이드 호텔,5,다좋은데 복도에서 나는소리가 새벽에 너무잘들려서 무서웠음,2020. 08. 13,2020. 08. 13
4065,더 리버사이드 호텔,5,잘 쉬다 갑니다,2020. 08. 12,2020. 08. 12
4066,더 리버사이드 호텔,1,위치는 좋고 서비스도 나름 평이했는데 곰팡이 냄새가 많이 났습니다.,2020. 08. 10,2020. 08. 10
4067,더 리버사이드 호텔,3,그냥그냥...그래요,2020. 08. 10,2020. 08. 10
4068,더 리버사이드 호텔,5,"좋아요
적극 추천합니다",2020. 08. 10,2020. 08. 10
4069,더 리버사이드 호텔,1,"흠....
이 호텔에서 만족한거 침대 하나
침대는 너무 폭신하고 좋았어요(침대만....)
방음도 너무 안되고 화장실은 좀... 더러웠어요...
방음이 너무 안되서 옆방이든 복도든 누가 얘기만 하면 옆에서 얘기하는 느낌..
기침소리부터 오만소리 다 들리도라구요... 흠.... 
여튼... 별로였어요더보기",2020. 08. 10,2020. 08. 10
4070,더 리버사이드 호텔,5,만족합니다,2020. 08. 10,2020. 08. 10
4071,더 리버사이드 호텔,5,만족합니다,2020. 08. 10,2020. 08. 10
4072,더 리버사이드 호텔,5,만족합니다,2020. 08. 10,2020. 08. 10
4073,더 리버사이드 호텔,3,"위생이 쏘쏘
화장실 세면대 수압도 약했고 욕조는 사용하기 조금 껄끄러웠습니다,, 호텔이라곤하지만 모텔정도의 느낌",2020. 08. 09,2020. 08. 09
4074,더 리버사이드 호텔,5,ㄱㄱㄱㄱㄱ,2020. 08. 08,2020. 08. 08
4075,더 리버사이드 호텔,3,방이 매우좁고 청결또한 별루네요. 재방문은 안할듯해요~,2020. 08. 07,2020. 08. 07
4076,더 리버사이드 호텔,3,"음 첫 객실 받은곳은 냉장고에서 물이 줄줄 샜음~
그에 따라 객실변경을 요청 두번째 간곳은 괜춘 그러나 전반적으로 시설이 soso",2020. 08. 05,2020. 08. 05
4077,더 리버사이드 호텔,5,잘 쉬다 갑니다,2020. 08. 04,2020. 08. 04
4078,더 리버사이드 호텔,5,"슈페리어 후기가 대부분 너무 안좋아서 디럭스 더블임에도 많이 기대하지 않았는데, 넓직한 룸과 큰 창 그리고 조금은 노후되어 보였지만 분위기 좋은 인테리어에 만족했습니다!",2020. 08. 02,2020. 08. 02
4079,더 리버사이드 호텔,5,ㄱㅅㅅㅅ숏,2020. 08. 01,2020. 08. 01
4080,더 리버사이드 호텔,1,"위치는 정말 좋습니다. 한강뷰에 신사역 바로 옆이고 주차 공간도 널널했어요. 직원분들도 친절하시고 뷔페도 가성비가 좋아요.
다만 숙소의 기본인 룸컨디션 최악이네요. 머리카락이 나오는건 기본이고, 침대 헤드엔 먼지도 쌓여있어요. 에어컨도 꿉꿉하고 지하로 연결된 엘레베이터에서는 오래된 지하 냄새가 그대로 올라옵니다.
그리고.. 방에 모기가 너무 많아요. 잠을 제대로 자질 못했네요. 벽에 벌레 핏자국들이 있는걸 보고 눈치챘어야 하는데... 새벽에 네번은 깨서 모기를 잡았어요.
맛있게 저녁 먹고 편하게 쉬고 싶어서 갔는데, 저녁이 최후의 만찬이었네요. 생존하느라 힘들었습니다.더보기",2020. 08. 01,2020. 08. 01
4081,더 리버사이드 호텔,1,"강남 숙소중 최악입니다....
다신 오고싶지 않네요
청결도가 여관수준이네요",2020. 08. 01,2020. 08. 01
4082,더 리버사이드 호텔,4,화장실이너무좁아여,2020. 08. 01,2020. 08. 01
4083,더 리버사이드 호텔,4,침대는정말편함,2020. 08. 01,2020. 08. 01
4084,더 리버사이드 호텔,1,ㅎㅎㅎㅎㅎㅎㅎㅎ,2020. 08. 01,2020. 08. 01
4085,더 리버사이드 호텔,5,위치가 좋아서 예약햇는데 건물이 좀 낡앗네요,2020. 08. 01,2020. 08. 01
4086,더 리버사이드 호텔,5,좋아요~~~,2020. 08. 01,2020. 08. 01
4087,더 리버사이드 호텔,5,야경이좋아요,2020. 07. 31,2020. 07. 31
4088,더 리버사이드 호텔,5,침대가 탐나요... 진심으로,2020. 07. 30,2020. 07. 30
4089,더 리버사이드 호텔,5,좋아요졸아,2020. 07. 28,2020. 07. 28
4090,더 리버사이드 호텔,4,"전망도 트여서 좋고 룸컨디션 나쁘지 않았어요. 그리고 직원분이 너무너무 친절했습니다(여자분) 덕분에 기분좋은 호캉스의 시작이었네요. 레이트 체크아웃에 서울밤 패키지도 좋았어요. 
단점이 있다면 창문이 많이 더러웠고(아마도 외창이겠지만) 에어컨 소음이 조금 큰 편이어서 소음 예민한분들은 신경쓰이실 수 있어요. 방음도 잘 안됩니다. 소음은 친구가 말해줄때까지 전혀 신경 안쓰였는데 방음이 안되는 건 좀 그렇더라구요.
그래도 침구 푹신하고 잘 잤어요.더보기",2020. 07. 28,2020. 07. 28
